folio,leaf_num,tombId,folio_url,tomb_text,folio_text
g32.106v,106v,g32,http://ica.themorgan.org/icaimages/3/g32.106v.jpg,Roman de la RoseBelgium/ possibly Tournai/ ca/ 1390MS G/32 fol/ 106v,Miniature in left column:1) Roman de la Rose: Scene/ Frankness and Tender Glance finding Venus and Adonis resting after Hunting -- Attended by male Personification of Tender Glance/ wearing tunic/ armed with spear/ Personification of Frankness extends inscribed letter with seal (?) toward Venus/ crowned/ wearing red patterned garment/ with right hand on Adonis/ wearing tunic/ both seated on ground; in foreground dog wades in water issuing from wellhead/ beside tree; castle on hill in background/Scene against diapered background/ within frame decorated with two tendrils of trefoil leaves/Miniature at beginning of text/ VENUS YERT EN UNE ALEE / POUR CACHIER EN UNE VALEE / ///Miniature in right column:2) Roman de la Rose: Scene/ Venus instructing Adonis on Dangers of Hunting -- Venus/ crowned/ raises left hand and extends right hand toward Adonis/ wearing tunic/ with arms folded/ both standing beside forest; castle on hill in background/Scene against diapered background/ within frame decorated with two tendrils of trefoil leaves/Miniature at beginning of text/ OU CEUR HARDI SONT AHURTE / NULZ HARDEMENS N’A SEURTE / …
g32.107r,107r,g32,http://ica.themorgan.org/icaimages/3/g32.107r.jpg,Roman de la RoseBelgium/ possibly Tournai/ ca/ 1390MS G/32 fol/ 107r,Miniature in right column:Roman de la Rose: Scene/ Venus travelling in Chariot -- Venus/ crowned/ wearing red patterned garment/ sits in chariot (cart) borne by six doves in mid-air before God of Love (Eros)/ crowned/ winged/ wearing red patterned garment/ standing with arms folded/ attended by helmeted soldier armed with sword/Scene against gold diapered background/ within frame decorated with two tendrils of trefoil leaves/Below miniature/ blue initial T with red pen flourishes at beginning of text/ TOUTE LEUR COSE ONT APRESTEE / ADONC EST EN SON CAR MONTEE /…
g32.107v,107v,g32,http://ica.themorgan.org/icaimages/3/g32.107v.jpg,Roman de la RoseBelgium/ possibly Tournai/ ca/ 1390MS G/32 fol/ 107v,Miniature in left column:1) Roman de la Rose: Scene/ Barons of God of Love attacking Castle -- Two of five helmeted soldiers with bows shoot arrows/ three penetrating wicker defenses above castle gate from which helmeted soldier looks out/Scene against diapered background/ within frame decorated with two tendrils of trefoil leaves/Below miniature/ red initial T with blue pen flourishes at beginning of text/ TORMENT [sic/ FORMENT] A GUERROIER ENTENDENT / CIS ASSAILLENT CIL SE DEFFENDENT / ///Miniature in right column:2) Roman de la Rose: Scene/ Venus speaking to God of Love -- Beside tree/ Venus/ crowned/ raises left hand addressing God of Love/ crowned/ winged/ raising right hand toward her; both/ standing/ wear blue patterned garments/Scene against gold filigree on red background/ within frame decorated with two tendrils of trefoil leaves/Miniature at beginning of text/ TROP SOUUENT A GRANT PAINE SOMMEZ / BIAUX FILZ JURES AUSSI DES HOMMES / …
g32.108r,108r,g32,http://ica.themorgan.org/icaimages/3/g32.108r.jpg,Roman de la RoseBelgium/ possibly Tournai/ ca/ 1390MS G/32 fol/ 108r,Miniature in left column:Roman de la Rose: Scene/ Nature at her Forge -- Personification of Nature/ seated on bench/ with right hand raises hammer and with left hand holds human arm on anvil on stand/ on which lies another human arm and around which are two human legs and head on ground/ beside bellows and blazing forge in chimney/Scene against gold diapered background/ within frame decorated with two tendrils of trefoil leaves/Below miniature/ red initial N with blue pen flourishes at beginning of text/ NATURE QUI PENSOIT DES COSES / QUI SONT DESOULZ LE CHIEL ENCLOSES / …
g32.110v,110v,g32,http://ica.themorgan.org/icaimages/3/g32.110v.jpg,Roman de la RoseBelgium/ possibly Tournai/ ca/ 1390MS G/32 fol/ 110v,Miniature in left column:Roman de la Rose: Scene/ Nature speaking with Genius -- Before draped altar/ Personification of Genius/ tonsured/ in clerical vestments/ gestures towards Personification of Nature/ head draped/ left hand raised/Scene against patterned background within frame decorated with foliate tendrils/Below miniature red initial G with blue pen flourishes at beginning of text/ GENIUS FAIT ELLE BIAIU P[RE]STRES / QUI DES LIEUX ESTES DIEUX ET MESTRES
g32.113r,113r,g32,http://ica.themorgan.org/icaimages/3/g32.113r.jpg,Roman de la RoseBelgium/ possibly Tournai/ ca/ 1390MS G/32 fol/ 113r,Miniature in left column:Roman de la Rose: Scene/ Nature confessing to Genius -- Next to draped altar Personification of Genius/ tonsured/ in clerical vestments sits listening to Personification of Nature/ head draped/ kneeling with left hand raised/Scene against patterned gold background within frame decorated with foliate tendrils/Above miniature red initial G with blue pen flourishes at beginning of text/ GENIUS AINSI LE COMFORTE / ET LE QUANQUIL PEUT LI ENHORTE / …
g32.129r,129r,g32,http://ica.themorgan.org/icaimages/3/g32.129r.jpg,Roman de la RoseBelgium/ possibly Tournai/ ca/ 1390MS G/32 fol/ 129r,Miniature in left column:1) Roman de la Rose: Scene/ Genius absolving Nature -- Beside tree/ Personification of Nature/ head draped/ kneels with joined hands raised/ before Personification of Genius/ tonsured/ in clerical vestments/ with right hand raised to the Nature’s head (absolution)/ seated on chair/ beside draped altar (Scene: Liturgical/ Confession)/Scene against gold diapered background/ within frame decorated with two tendrils of trefoil leaves/Miniature at beginning of text/ PUIS LE SEELLE ET PUIS LE BAILLE / ET LI PRIE QUE TOST S’EN AILLE / ///Miniature in right column:2) Roman de la Rose: Scene/ Flight of Genius -- Between two trees/ Personification of Genius/ tonsured/ winged/ flies off from ground/Scene against diapered background/ within frame decorated with two tendrils of trefoil leaves/Miniature at beginning of text/ ET GENIUS PLUS TOST QUE VANT …
g32.129v,129v,g32,http://ica.themorgan.org/icaimages/3/g32.129v.jpg,Roman de la RoseBelgium/ possibly Tournai/ ca/ 1390MS G/32 fol/ 129v,Miniature in left column:1) Roman de la Rose: Scene/ Genius preaching Sermon -- Personification of Genius/ winged/ tonsured/ wearing clerical vestment/ stands in pulpit with hands raised toward group of two women/ one with arms folded/ and three men/ one with arms folded/ all seated on ground/Scene against diapered background/ within frame decorated with two tendrils of trefoil leaves/Below miniature/ blue initial D with red pen flourishes at beginning of text/ DE L’AUCTORITE DE NATURE / QUI DE TOUT LE MOND A LE CURE / ///Miniature in right column:2) Roman de la Rose: Scene/ Genius preaching Sermon (on Absolution) -- Personification of Genius/ winged/ tonsured/ wearing clerical vestment/ stands in pulpit with hands raised toward group of three women/ two with arms folded/ and four men/ one hooded/ one with arms folded/ all seated on ground/Scene against gold diapered background/ within frame decorated with two tendrils of trefoil leaves/Miniature at beginning of text/ MAIS QU’IL SE FAICE BIEN COMFES / J’EN PRENS SUR MOY TRESTOUT LE FES / …
g35.001r,001r,g35,http://ica.themorgan.org/icaimages/3/g35.001r.jpg,Cas des nobles hommes et femmes malheureuxFrance/ probably Tours/ ca/ 1480MS G/35 fol/ 1r,Seven scenes in continuous narrative:1) Adam and Eve: blessed by God and Eve: given to Adam by God -- Christ-Logos/ with crossed nimbus and right hand raised in blessing/ with left hand joins right hands of Adam and Eve/ both nude/ flanking Him/ Scene in Garden of Eden enclosed by crenellated wall/2) Adam and Eve: Fall of Man -- Adam and Eve/ both nude and covering themselves/ hold fruit in right hand/ They stand flanking fruit tree around which is twined human-headed serpent/ Scene in Garden of Eden/3) Adam and Eve: Expulsion -- Angel/ with sword raised in right hand/ standing in pinnacled gate of Garden of Eden/ drives Adam and Eve away/4) Eve: suckling Abel/ and Adam: at Labor -- Eve/ with name inscribed/ clothed and wearing kerchief/ seated at entry to shed/ nurses nude infant Abel; beside her plays (?) nude infant Cain/ Adam/ with name inscribed/ digs plot of ground with spade/5) Adam and Eve: mourning for Abel -- Adam/ with joined hands raised/ and Eve/ holding distaff and spindle and wiping her eyes with her head scarf/ both with names inscribed/ stand beside bleeding body of Abel/ with name inscribed/ laying on ground beside jawbone/6) Lamech: slaying Man -- Man (?)/ stands behind Lamech/ with name inscribed/ holding bow in left hand/ before Cain/ with name inscribed/ holding jawbone in right hand/ with arrow piercing his breast/7) Boccaccio/ wearing cap/ with name inscribed/ sits on carved chair beneath arch and writes with pen held in right hand on open book on carved desk/ Before him stand Adam and Eve/ both elderly and holding crutches and with names inscribed/Margins with floreate and ivy-rinceaux ornament/
g35.041v,041v,g35,http://ica.themorgan.org/icaimages/3/g35.041v.jpg,Cas des nobles hommes et femmes malheureuxFrance/ probably Tours/ ca/ 1480MS G/35 fol/ 41v,Four scenes in continuous narrative beginning at middle left:1) Saul: seeking Asses -- Man/ with left hand gestures to Saul/ with name inscribed/ seated astride ass/ with club over right shoulder and sword sheathed at his waist/2) Saul: anointed -- Samuel/ holding vial/ pours oil over head of Saul/ with named inscribed/ with joined hands raised/ both behind draped table with plates of food/ all inside house/ In distance is castle on shore of lake (?)/ upon which are two boats/ one with sail/3) Saul: Scene/ unidentified -- Saul/ crowned/ with name inscribed/ wearing ermine-trimmed garment and holding scepter in left hand/ sits on throne beneath canopy/ surmounted by octagonal shrine (?) flanked by angels/ Flanking Saul to left are man/ kneeling on one knee/ playing harp; two women/ wearing hennins with veils/ one playing the triangle; Samuel/ with right hand indicating Saul; and three men/ To right are five men/ including one wearing hat and two hooded; and four soldiers/ wearing armor and helmets/ including two with swords sheathed at waist/ one holding lance with decorated banner/ and one holding halberd/ Scene in interior of palace (?)/ with carved figural decoration/ including mounted knight in roundel and standing figures/4) Saul: Death -- Saul/ wearing armor and crown/ standing on bleeding bodies of fallen soldiers/ with sword held in left hand transfixes himself through the breast/ Behind him/ armored horseman with lance transfixes Jonathan/ wearing armor/ with sword sheathed at his waist/ seated astride horse/ In background are battling armies of soldiers/ wearing armor and helmets/ some astride horses/ some armed with bows and arrows/ spears/ and swords/Margins with floreate and ivy-rinceaux ornament/
g35.079v,079v,g35,http://ica.themorgan.org/icaimages/3/g35.079v.jpg,Cas des nobles hommes et femmes malheureuxFrance/ probably Tours/ ca/ 1480MS G/35 fol/ 79v,Eight scenes in continuous narrative (ordered according to the text):1) De Casibus Virorum Illustrium: Scene/ Fortune debating Poverty (at lower center) -- Fortune/ as young woman wearing hennin with veil/ stands with left hand on shoulder of Poverty/ as pilgrim/ wearing hat/ mantle/ ragged clothes/ and scrip/ holding staff in right hand/ Both with names inscribed/ Scene on road beside cross on stand/2) De Casibus Virorum Illustrium: Scene/ Fortune struggling with Poverty (lower left) -- Poverty/ as pilgrim/ wearing hat/ mantle/ ragged clothes/ and scrip/ kneels upon and grasps neck of Fortune/ wearing hennin with veil/ grasping Poverty's scrip with left hand/ laying on ground/ Both with names inscribed/3) De Casibus Virorum Illustrium: Scene/ Misfortune chained by Fortune (middle left) -- Misfortune/ covered in sores/ wearing short loin cloth/ is chained to post by Fortune/ wearing hennin with veil/ Both with names inscribed/4) De Casibus Virorum Illustrium: Scene/ Tullus Hostilius (lower right) -- Tullus Hostilius/ name inscribed/ wearing hat/ reclines on canopied bed with head resting on his left hand and with right hand on open book with pseudo-inscription/ Two other books lie on bed/ Three men stand to left/ Scene in house/5) De Casibus Virorum Illustrium: Scene/ Death of Tarquinius Priscus (upper center) -- Tarquinius Priscus/ with name inscribed/ crowned/ wearing ermine-trimmed robe/ bleeding from head/ sits on bench with right hand raised/ Behind him kneels man/ with axe raised in both hands/ Before him stands a second man/ holding spade/ Scene in room of house/6) De Casibus Virorum Illustrium: Scene/ Lucretia committing Suicide (upper left center) -- Lucretia/ with named inscribed/ wearing hennin with veil/ bleeding/ stabs herself in breast with knife held in right hand/ Two men witness scene/ Scene in room of house/ with canopied bed/7) De Casibus Virorum Illustrium: Scene/ Unidentified (upper right) -- Five horseman/ wearing hats/ gather in walled city/8) De Casibus Virorum Illustrium: Scene/ Unidentified (top left) -- Three horsemen ride alongside wagon/ drawn by two horses/ one ridden by man with whip/ Inside the wagon are man and woman/ Above flies bird/ holding hat (?)/Margins with floreate and ivy-rinceaux ornament/
g35.126r,126r,g35,http://ica.themorgan.org/icaimages/3/g35.126r.jpg,Cas des nobles hommes et femmes malheureuxFrance/ probably Tours/ ca/ 1480MS G/35 fol/ 126r,Two scenes in continuous narrative at center/ all in city of Rome/ occupied by helmeted soldiers/ some on horseback/ some with spears or halberds/ and some with cross-inscribed banners:1) De Casibus Virorum Illustrium: Scene/ Marcus Manlius Capitolinus fighting Gauls -- Helmeted Roman soldiers/ armed with spears ahd halberds/ defend tower from helmeted Gauls/ including some scaling ladders/ some aiming bows and arrows/ and some fallen into Tiber river/2) De Casibus Virorum Illustrium: Scene/ Death of Marcus Manlius Capitolinus -- Group of Romans stand atop Tarpeian Rock/ from which is falling Marcus Manlius/ with named inscribed/ headfirst toward Tiber river/Margins with floreate and ivy-rinceaux ornament/
